,Id,parcel_id,ms_subclass,zoning,lot_frontage,lot_sq_ft,paved_street,alley,lot_shape,flatness,utilities,lot_config,land_slope,neighborhood,proximity_1,proximity_2,style,quality_rating,condition_rating,year_built,year_renovation,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,exterior_quality,exterior_condition,foundation_type,basement_height,basement_condition,basement_exposure,basement_finished_condition,basement_2_condition,unfinished_basement_sqft,total_basement_sqft,heating_type,heating_quality,has_central_air,electrical,low_quality_sqft,living_area_sqft,bedrooms,kitchens,kitchen_quality,total_rooms(non-bath_or_basement),fireplaces,fireplace_quality,garage_type,garage_year,garage_finish,garage_size,garage_sqft,garage_quality,garage_condition,has_paved_driveway,deck_sqft,open_porch_sqft,enclosed_porch_sqft,seasonal_porch_sqft,screen_porch_sqft,pool_size,pool_quality,fence_quality,misc_feature,misc_value,month_sold,year_sold,sale_type,SalePrice,baths,finished_basement_sqft,home_age,newly_renovated,basement_none,basement_unfinished,functionality_salvage_only,functionality_severely_damaged,functionality_typical,building_type_single_family,building_type_townhouse_end_unit,building_type_townhouse_inside_unit,building_type_two_family_conversion
860,2774,907175030,20,RL,70.0,9100,1,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,125.0,1525.0,GasA,Ex,1,SBrkr,0,1525,3,1,Gd,6,0,0,Attchd,2000.0,RFn,2.0,541.0,TA,TA,1,219,36,0,0,0,0,0,0,0,0,9,2006,WD ,235000,3.0,1400.0,6,0,0,0,0,0,1,1,0,0,0
861,2573,535151130,90,RL,70.0,7728,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,303.0,1106.0,GasA,TA,1,SBrkr,0,1190,3,1,TA,6,0,0,Attchd,1962.0,Unf,2.0,540.0,TA,TA,1,0,18,0,0,0,0,0,GdWo,0,0,5,2006,WD ,132500,2.0,803.0,44,0,0,0,0,0,1,0,0,0,0
862,1793,528445070,60,RL,75.0,8778,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1302.0,1302.0,GasA,Ex,1,SBrkr,0,1830,3,1,Gd,7,0,0,BuiltIn,2006.0,RFn,3.0,859.0,TA,TA,1,0,40,0,0,0,0,0,0,0,0,3,2007,WD ,221300,2.5,0.0,1,0,0,1,0,0,1,1,0,0,0
863,882,907414020,20,RL,63.0,8487,1,0,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1480.0,1500.0,GasA,Ex,1,SBrkr,0,1500,3,1,Gd,6,0,0,Attchd,2004.0,RFn,2.0,570.0,TA,TA,1,192,36,0,0,0,0,0,0,0,0,8,2009,WD ,190000,2.0,20.0,5,0,0,0,0,0,1,1,0,0,0
864,2791,907252050,60,RL,0.0,9930,1,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,370.0,826.0,GasA,Ex,1,SBrkr,0,1762,3,1,Gd,6,0,0,Attchd,2002.0,Fin,2.0,591.0,TA,TA,1,320,54,0,0,0,0,0,0,0,0,7,2006,WD ,222000,2.5,456.0,4,0,0,0,0,0,1,1,0,0,0
865,297,909428280,20,RL,100.0,17500,1,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,496.0,1902.0,GasA,TA,1,SBrkr,0,1902,3,1,Ex,7,2,TA,Attchd,1959.0,Fin,2.0,567.0,TA,TA,1,0,207,162,0,0,0,0,0,0,0,5,2010,WD ,335000,3.0,1406.0,51,0,0,0,0,0,1,1,0,0,0
866,509,528431070,20,RL,78.0,10206,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1614.0,1614.0,GasA,Ex,1,SBrkr,0,1658,3,1,Gd,7,1,Gd,Attchd,2008.0,Fin,3.0,726.0,TA,TA,1,144,44,0,0,0,0,0,0,0,0,9,2009,WD ,257500,2.5,0.0,1,0,0,1,0,0,1,1,0,0,0
867,1115,528429080,20,RL,75.0,14587,1,0,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1498.0,1498.0,GasA,Ex,1,SBrkr,0,1506,2,1,Ex,6,1,Gd,Attchd,2008.0,Fin,2.0,592.0,TA,TA,1,0,174,0,0,0,0,0,0,0,0,8,2008,New,264132,2.0,0.0,0,0,0,1,0,0,1,1,0,0,0
868,773,905105190,20,RL,65.0,7800,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,414.0,864.0,GasA,Ex,1,SBrkr,0,899,3,1,Gd,5,0,0,Attchd,1967.0,Fin,1.0,288.0,TA,TA,1,64,0,0,0,0,0,0,MnPrv,0,0,6,2009,WD ,130000,1.0,450.0,42,0,0,0,0,0,1,1,0,0,0
869,732,903202170,70,RL,50.0,4960,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,297.0,297.0,GasA,Ex,1,SBrkr,0,1654,3,1,TA,7,1,Gd,Detchd,1955.0,Unf,1.0,336.0,TA,TA,0,244,60,0,0,0,0,0,0,0,0,5,2009,WD ,137000,2.0,0.0,79,0,0,1,0,0,1,1,0,0,0
870,1552,910206110,30,RM,60.0,7392,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,520.0,GasA,TA,1,FuseA,0,912,2,1,TA,5,0,0,Detchd,1934.0,RFn,1.0,360.0,TA,TA,1,0,90,0,0,0,0,0,0,0,0,5,2008,WD ,99500,1.0,0.0,78,0,0,1,0,0,1,1,0,0,0
871,226,905107110,90,RL,0.0,7424,1,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,0.0,1319.0,GasA,TA,1,SBrkr,0,1373,3,1,TA,5,2,TA,Attchd,1978.0,Fin,2.0,591.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,5,2010,WD ,160250,2.0,1319.0,32,0,0,0,0,0,1,0,0,0,0
872,2830,908188120,160,RM,24.0,2522,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970.0,970.0,GasA,Ex,1,SBrkr,0,1709,3,1,Gd,7,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,0,0,0,0,5,2006,WD ,130000,2.0,0.0,2,0,0,1,0,0,0,0,0,1,0
873,2238,910202030,30,RM,46.0,3672,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,816.0,816.0,GasA,Ex,1,SBrkr,0,816,2,1,TA,5,0,0,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,0,0,0,96,0,0,0,0,0,0,0,9,2007,WD ,75200,1.0,0.0,85,0,0,1,0,0,1,1,0,0,0
874,982,923252075,80,RL,62.0,7706,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,SLvl,6,5,1993,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Rec,GLQ,0.0,384.0,GasA,Ex,1,SBrkr,0,1091,2,1,TA,5,0,0,Attchd,1993.0,Fin,1.0,429.0,TA,TA,1,280,0,0,0,0,0,0,0,Shed,700,8,2009,WD ,131250,1.5,384.0,16,0,0,0,0,0,1,1,0,0,0
875,1265,535426350,20,RL,0.0,12929,1,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,6,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,384.0,1081.0,GasA,TA,1,SBrkr,0,1081,3,1,TA,5,0,0,CarPort,1960.0,Unf,1.0,401.0,TA,TA,1,36,82,0,0,0,0,0,0,0,0,6,2008,WD ,148000,2.0,697.0,48,0,0,0,0,0,1,1,0,0,0
876,559,532376070,20,RL,0.0,9316,1,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,480.0,1024.0,GasA,Gd,1,SBrkr,0,1020,3,1,TA,5,0,0,Attchd,1965.0,Unf,1.0,288.0,TA,TA,1,171,0,0,0,0,0,0,MnPrv,0,0,5,2009,Oth,124100,2.0,544.0,44,0,0,0,0,0,1,1,0,0,0
877,1203,534252090,85,RL,0.0,12122,1,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,Unf,77.0,944.0,GasA,Gd,1,SBrkr,0,999,3,1,Ex,6,0,0,Attchd,1961.0,RFn,2.0,588.0,TA,TA,1,144,76,0,0,0,0,0,0,0,0,7,2008,WD ,178400,2.0,867.0,47,0,0,0,0,0,1,1,0,0,0
878,2083,905476160,90,RL,42.0,7711,1,0,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,0.0,1440.0,GasA,TA,1,SBrkr,0,1440,4,2,TA,8,0,0,0,0.0,0,0.0,0.0,0,0,0,321,0,0,0,0,0,0,0,0,0,8,2007,Oth,150000,4.0,1440.0,30,0,0,0,0,0,1,0,0,0,0
879,2130,907187060,60,RL,43.0,12352,1,0,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,215.0,853.0,GasA,Ex,1,SBrkr,0,1753,3,1,TA,7,1,Fa,Attchd,1998.0,RFn,2.0,534.0,TA,TA,1,0,74,0,0,0,0,0,0,0,0,3,2007,WD ,217000,3.5,638.0,9,0,0,0,0,0,1,1,0,0,0
880,2455,528429060,60,RL,75.0,12447,1,0,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1100.0,1100.0,GasA,Ex,1,SBrkr,0,1964,3,1,Gd,8,1,Gd,BuiltIn,2005.0,Fin,2.0,760.0,TA,TA,1,200,70,0,0,0,0,0,0,0,0,1,2006,New,252000,2.5,0.0,1,0,0,1,0,0,1,1,0,0,0
881,535,531363030,20,RL,63.0,7500,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,GLQ,Unf,1087.0,1141.0,GasA,Ex,1,SBrkr,0,1141,3,1,Gd,6,0,0,Detchd,2006.0,RFn,2.0,484.0,TA,TA,1,182,0,0,0,0,0,0,0,0,0,6,2009,WD ,152000,2.5,54.0,3,0,0,0,0,0,1,1,0,0,0
882,2019,903233140,45,RM,51.0,6120,1,0,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,832.0,832.0,GasA,Ex,1,FuseA,0,854,2,1,TA,5,0,0,Detchd,1991.0,Unf,2.0,576.0,TA,TA,1,48,112,0,0,0,0,0,GdPrv,0,0,7,2007,WD ,132000,1.0,0.0,78,0,0,1,0,0,1,1,0,0,0
883,2655,902206090,50,RM,56.0,9576,1,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,Unf,460.0,770.0,GasA,TA,1,SBrkr,0,1182,3,1,TA,5,0,0,Detchd,1945.0,Unf,1.0,378.0,Fa,TA,1,0,0,0,0,0,0,0,GdWo,0,0,5,2006,WD ,120000,1.5,310.0,61,0,0,0,0,0,1,1,0,0,0
884,2391,528120140,60,RL,82.0,9942,1,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,Ex,TA,PConc,Ex,Gd,Av,GLQ,Unf,316.0,1606.0,GasA,Ex,1,SBrkr,0,2091,3,1,Ex,8,1,Gd,Attchd,2005.0,RFn,2.0,521.0,TA,TA,1,194,84,0,0,0,0,0,0,0,0,5,2006,New,338500,3.5,1290.0,1,0,0,0,0,0,1,1,0,0,0
885,154,535325400,30,RL,65.0,7898,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,576.0,576.0,GasA,Gd,1,SBrkr,0,985,2,1,TA,4,0,0,Detchd,1989.0,Unf,2.0,676.0,TA,TA,0,0,0,0,0,0,0,0,0,0,0,4,2010,WD ,105000,1.5,0.0,90,0,0,1,0,0,1,1,0,0,0
886,999,527107210,60,RL,57.0,21872,1,0,IR2,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,125.0,729.0,GasA,Ex,1,SBrkr,0,1446,3,1,TA,6,1,TA,Attchd,1996.0,Unf,2.0,406.0,TA,TA,1,264,22,0,0,0,0,0,0,0,0,8,2008,WD ,175000,3.0,604.0,12,0,0,0,0,0,1,1,0,0,0
887,1400,905352030,60,RL,83.0,10005,1,0,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,768.0,1160.0,GasA,Ex,1,SBrkr,0,2022,4,1,TA,8,1,TA,Attchd,1977.0,Fin,2.0,505.0,TA,TA,1,288,117,0,0,0,0,0,0,0,0,3,2008,WD ,192000,2.5,392.0,31,0,0,0,0,0,1,1,0,0,0
888,2807,907401080,60,RL,41.0,12393,1,0,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847.0,847.0,GasA,Ex,1,SBrkr,0,1948,4,1,Gd,8,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,1,100,48,0,0,0,0,0,0,0,0,9,2006,WD ,195000,2.5,0.0,2,0,0,1,0,0,1,1,0,0,0
889,516,528456220,60,FV,75.0,9000,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,768.0,768.0,GasA,Ex,1,SBrkr,0,1590,3,1,Gd,6,0,0,Attchd,2008.0,RFn,2.0,676.0,TA,TA,1,0,30,0,0,0,0,0,0,0,0,6,2009,WD ,210000,2.5,0.0,1,0,0,1,0,0,1,1,0,0,0
890,1753,528250070,60,RL,63.0,7875,1,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847.0,847.0,GasA,Ex,1,SBrkr,0,1948,4,1,Gd,8,1,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,1,0,48,0,0,0,0,0,0,0,0,7,2007,WD ,211000,2.5,0.0,4,0,0,1,0,0,1,1,0,0,0
891,734,903226130,50,RM,50.0,6000,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,0.0,672.0,GasA,TA,1,SBrkr,0,1324,3,1,TA,6,0,0,Detchd,1936.0,Unf,1.0,240.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,7,2009,WD ,128000,1.0,672.0,73,0,0,0,0,0,1,1,0,0,0
892,1209,534400060,20,RL,100.0,10175,1,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,935.0,1425.0,GasA,Gd,1,SBrkr,0,1425,3,1,TA,7,1,Gd,Attchd,1964.0,RFn,2.0,576.0,TA,TA,1,0,0,0,407,0,0,0,0,0,0,7,2008,WD ,180500,2.0,490.0,44,0,0,0,0,0,1,1,0,0,0
893,1994,902302150,190,RM,85.0,13600,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,662.0,662.0,GasA,TA,0,SBrkr,0,2337,5,2,TA,10,0,0,Detchd,1945.0,Unf,2.0,560.0,TA,TA,1,0,57,0,0,0,0,0,0,0,0,9,2007,WD ,90000,2.0,0.0,107,0,0,1,0,0,0,0,0,0,1
894,1901,534431020,45,RL,85.0,12172,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,Rec,433.0,822.0,GasA,TA,1,SBrkr,0,908,2,1,TA,4,0,0,Attchd,1975.0,Unf,2.0,512.0,TA,TA,1,284,24,0,0,192,0,0,MnPrv,0,0,10,2007,WD ,138500,1.0,389.0,67,0,0,0,0,0,1,1,0,0,0
895,2413,528218080,60,RL,65.0,10237,1,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,738.0,738.0,GasA,Ex,1,SBrkr,0,1492,3,1,Gd,8,0,0,Attchd,2006.0,Fin,2.0,440.0,TA,TA,1,0,32,0,0,0,0,0,0,0,0,9,2006,New,169985,2.5,0.0,0,0,0,1,0,0,1,1,0,0,0
896,2630,535457070,20,RL,70.0,7000,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,369.0,1150.0,GasA,TA,1,SBrkr,0,1150,3,1,TA,6,0,0,Attchd,1961.0,RFn,1.0,288.0,TA,TA,1,0,0,0,0,162,0,0,0,0,0,7,2006,WD ,146000,1.0,781.0,45,0,0,0,0,0,1,1,0,0,0
897,1428,906420130,60,RL,59.0,11228,1,0,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,GLQ,499.0,1080.0,GasA,Ex,1,SBrkr,0,2097,3,1,Gd,9,1,TA,Attchd,1993.0,Unf,3.0,678.0,TA,TA,1,196,187,0,0,0,0,0,0,0,0,12,2008,WD ,228000,3.0,581.0,15,0,0,0,0,0,1,1,0,0,0
898,1271,535453020,20,RL,80.0,8000,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,Rec,292.0,1256.0,GasA,Gd,1,FuseA,0,1256,3,1,Gd,6,0,0,Attchd,1959.0,RFn,1.0,311.0,TA,TA,1,0,240,0,0,0,0,0,0,0,0,5,2008,WD ,159000,2.5,964.0,49,0,0,0,0,0,1,1,0,0,0
899,2464,528480070,60,FV,84.0,10728,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1095.0,1095.0,GasA,Gd,1,SBrkr,0,1939,3,1,Gd,8,1,Gd,Attchd,2006.0,RFn,3.0,1053.0,TA,TA,1,192,51,0,0,0,0,0,0,0,0,8,2006,New,266000,2.5,0.0,0,0,0,1,0,0,1,1,0,0,0
900,2653,902204120,50,RM,50.0,6000,1,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,816.0,816.0,GasA,Ex,1,SBrkr,0,1566,5,1,Gd,7,0,0,Detchd,1976.0,Unf,2.0,450.0,TA,TA,1,24,0,296,0,0,0,0,MnPrv,0,0,8,2006,WD ,139000,1.5,0.0,82,0,0,1,0,0,1,1,0,0,0
901,1505,908225170,190,RL,56.0,6931,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,0.0,784.0,GasA,TA,0,FuseP,0,784,2,1,TA,4,0,0,0,0.0,0,0.0,0.0,0,0,1,112,0,0,0,0,0,0,0,0,0,5,2008,WD ,91900,2.0,784.0,53,0,0,0,0,0,1,0,0,0,1
902,2110,906382060,20,RL,73.0,8760,1,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1453.0,1489.0,GasA,Ex,1,SBrkr,0,1500,3,1,Gd,7,1,Gd,Attchd,2005.0,RFn,2.0,674.0,TA,TA,1,144,38,0,0,0,0,0,0,0,0,6,2007,WD ,212999,2.0,36.0,1,0,0,0,0,0,1,1,0,0,0
903,2386,528116030,20,RL,98.0,16033,1,0,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,572.0,1833.0,GasA,Ex,1,SBrkr,0,1850,3,1,Gd,8,1,Gd,Attchd,2004.0,Fin,3.0,772.0,TA,TA,1,519,112,0,0,0,0,0,0,0,0,3,2006,WD ,326000,3.0,1261.0,2,0,0,0,0,0,1,1,0,0,0
904,1086,528235020,60,RL,80.0,9024,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,789.0,789.0,GasA,Ex,1,SBrkr,0,1515,3,1,Gd,8,1,Gd,Attchd,2004.0,Fin,2.0,393.0,TA,TA,1,0,75,0,0,0,0,0,0,0,0,7,2008,WD ,179000,2.5,0.0,4,0,0,1,0,0,1,1,0,0,0
905,1574,916380060,20,RL,74.0,11563,1,0,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,482.0,1518.0,GasA,Ex,1,SBrkr,0,1537,3,1,Gd,8,0,0,Attchd,2007.0,Fin,3.0,788.0,TA,TA,1,0,26,0,0,0,0,0,0,0,0,4,2008,WD ,294000,3.0,1036.0,2,0,0,0,0,0,1,1,0,0,0
906,406,527451540,160,RM,21.0,1680,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,79.0,483.0,GasA,TA,1,SBrkr,0,987,2,1,TA,5,0,0,Detchd,1972.0,Unf,1.0,288.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,7,2009,WD ,97000,2.5,404.0,37,0,0,0,0,0,1,0,0,1,0
907,2757,906382050,60,RL,73.0,8760,1,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,927.0,1391.0,GasA,Ex,1,SBrkr,0,1962,3,1,Gd,7,0,0,Attchd,2006.0,RFn,3.0,868.0,TA,TA,1,0,90,0,0,0,0,0,0,0,0,8,2006,New,239799,2.5,464.0,0,0,0,0,0,0,1,1,0,0,0
908,2559,534455080,20,RL,80.0,9600,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,336.0,1251.0,GasA,TA,1,SBrkr,0,1433,3,1,TA,7,1,Gd,Attchd,1961.0,Unf,2.0,441.0,TA,TA,1,144,0,205,0,0,0,0,0,0,0,6,2006,WD ,161000,2.0,915.0,45,0,0,0,0,0,0,1,0,0,0
